sale_id,customer_id,product_id,quantity,sale_date
S00735,C707,P004,4,2025-08-16
S00736,C390,P004,5,2025-05-10
S00737,C486,P001,2,2025-04-16
S00738,C712,P022,1,2025-06-04
S00739,C431,P022,1,2025-12-06
S00740,C533,P009,5,2025-11-07
S00741,C718,P005,4,2025-02-23
S00742,C524,P020,1,2025-05-25
S00743,C117,P004,4,2025-04-12
S00744,C624,P007,3,2025-09-25
S00745,C997,P007,3,2025-12-27
S00746,C420,P010,2,2025-01-21
S00747,C562,P016,2,2025-12-19
S00748,C956,P016,3,2025-05-01
S00749,C003,P001,1,2025-02-26
S00750,C856,P019,4,2025-03-18
S00751,C973,P003,5,2025-02-08
S00752,C741,P004,3,2025-11-26
S00753,C237,P015,3,2025-05-16
S00754,C476,P002,1,2025-03-31
S00755,C896,P002,3,2025-07-04
S00756,C821,P022,3,2025-08-07
S00757,C757,P004,1,2025-01-24
S00758,C010,P005,2,2025-06-18
S00759,C367,P015,5,2025-05-18
S00760,C900,P003,3,2025-06-25
S00761,C188,P004,4,2025-07-24
S00762,C986,P015,3,2025-07-17
S00763,C707,P016,4,2025-11-29
S00764,C908,P006,1,2025-03-09
S00765,C713,P002,2,2025-02-23
S00766,C427,P019,4,2025-10-19
S00767,C695,P015,2,2025-11-09
S00768,C389,P012,5,2025-01-15
S00769,C884,P022,2,2025-09-05
S00770,C943,P016,1,2025-07-30
S00771,C452,P002,1,2025-05-14
S00772,C671,P011,1,2025-12-27
S00773,C890,P022,5,2025-10-23
S00774,C742,P019,2,2025-12-09
S00775,C895,P011,5,2025-09-25
S00776,C705,P001,5,2025-02-18
S00777,C444,P022,2,2025-09-04
S00778,C355,P022,4,2025-03-18
S00779,C860,P018,5,2025-01-28
S00780,C012,P021,2,2025-09-16
S00781,C870,P016,4,2025-03-26
S00782,C077,P016,3,2025-05-04
S00783,C339,P009,1,2025-09-17
S00784,C229,P018,4,2025-07-26
S00785,C837,P008,1,2025-08-24
S00786,C455,P019,4,2025-02-15
S00787,C878,P016,4,2025-06-11
S00788,C122,P016,1,2025-02-22
S00789,C414,P014,1,2025-10-13
S00790,C563,P001,1,2025-11-06
S00791,C987,P020,3,2025-09-18
S00792,C576,P007,4,2025-06-24
S00793,C373,P002,2,2025-08-21
S00794,C340,P018,5,2025-11-04
S00795,C485,P001,3,2025-08-20
S00796,C117,P004,2,2025-01-02
S00797,C350,P012,3,2025-10-08
S00798,C535,P012,1,2025-01-24
S00799,C919,P006,4,2025-03-13
S00800,C842,P001,4,2025-02-24
S00801,C261,P020,2,2025-04-07
S00802,C124,P013,2,2025-08-23
S00803,C845,P007,3,2025-02-25
S00804,C776,P014,1,2025-11-21
S00805,C858,P022,5,2025-03-05
S00806,C791,P015,4,2025-12-04
S00807,C604,P017,2,2025-09-13
S00808,C005,P017,1,2025-10-11
S00809,C958,P014,5,2025-09-05
S00810,C947,P017,2,2025-12-21
S00811,C593,P006,2,2025-02-23
S00812,C397,P022,5,2025-11-07
S00813,C904,P011,5,2025-07-16
S00814,C429,P020,2,2025-05-21
S00815,C408,P011,3,2025-08-20
S00816,C825,P005,2,2025-07-31
S00817,C617,P001,5,2025-06-03
S00818,C864,P001,5,2025-06-10
S00819,C729,P018,2,2025-04-13
S00820,C215,P020,3,2025-12-18
S00821,C354,P022,2,2025-12-30
S00822,C666,P006,5,2025-10-05
S00823,C711,P021,3,2025-12-30
S00824,C119,P012,5,2025-09-03
S00825,C597,P019,4,2025-12-12
S00826,C766,P018,3,2025-08-05
S00827,C828,P001,5,2025-02-24
S00828,C026,P013,2,2025-01-28
S00829,C687,P002,2,2025-05-17
S00830,C769,P006,3,2025-12-16
S00831,C257,P005,1,2025-12-20
S00832,C804,P010,2,2025-10-05
S00833,C034,P012,4,2025-02-22
S00834,C631,P022,5,2025-04-25
S00835,C761,P021,5,2025-07-19
S00836,C244,P017,3,2025-12-21
S00837,C681,P002,4,2025-07-18
S00838,C427,P022,3,2025-10-10
S00839,C056,P001,3,2025-04-14
S00840,C636,P015,2,2025-11-21
S00841,C722,P001,3,2025-10-29
S00842,C560,P020,2,2025-04-10
S00843,C302,P015,2,2025-12-16
S00844,C077,P006,2,2025-09-21
S00845,C123,P013,1,2025-08-08
S00846,C286,P018,3,2025-03-08
S00847,C165,P019,3,2025-01-03
S00848,C339,P015,2,2025-01-21
S00849,C158,P011,5,2025-01-27
S00850,C793,P021,5,2025-12-05
S00851,C309,P016,5,2025-10-09
S00852,C367,P003,3,2025-09-27
S00853,C226,P006,5,2025-02-04
S00854,C806,P017,2,2025-08-01
S00855,C557,P018,4,2025-02-17
S00856,C358,P008,2,2025-12-06
S00857,C340,P011,3,2025-05-31
S00858,C224,P020,5,2025-09-01
S00859,C575,P021,1,2025-02-28
S00860,C685,P012,4,2025-05-04
S00861,C927,P021,5,2025-11-15
S00862,C250,P002,3,2025-07-15
S00863,C938,P004,4,2025-05-12
S00864,C554,P010,1,2025-09-22
S00865,C842,P012,5,2025-09-18
S00866,C457,P016,1,2025-06-01
S00867,C920,P021,2,2025-06-14
S00868,C527,P003,1,2025-03-27
S00869,C995,P018,5,2025-01-04
S00870,C642,P003,2,2025-12-10
S00871,C645,P007,4,2025-02-23
S00872,C211,P018,4,2025-11-28
S00873,C837,P003,2,2025-01-13
S00874,C471,P001,3,2025-01-20
S00875,C090,P003,1,2025-04-02
S00876,C814,P009,5,2025-02-06
S00877,C589,P008,3,2025-07-28
S00878,C398,P015,4,2025-08-10
S00879,C324,P001,4,2025-12-11
S00880,C122,P018,1,2025-11-25
S00881,C738,P020,1,2025-10-27
S00882,C047,P001,1,2025-07-03
S00883,C951,P017,1,2025-05-29
S00884,C806,P022,3,2025-11-07
S00885,C089,P010,4,2025-07-15
S00886,C405,P022,1,2025-08-31
S00887,C161,P018,2,2025-03-11
S00888,C765,P013,5,2025-06-01
S00889,C984,P021,2,2025-06-02
S00890,C694,P021,3,2025-01-06
S00891,C567,P018,2,2025-03-05
S00892,C043,P001,5,2025-11-02
S00893,C404,P018,5,2025-02-13
S00894,C313,P007,3,2025-04-19
S00895,C423,P021,5,2025-03-14
S00896,C165,P006,2,2025-11-12
S00897,C855,P009,2,2025-02-28
S00898,C186,P022,5,2025-01-28
S00899,C872,P018,4,2025-11-27
S00900,C563,P003,3,2025-12-10
S00901,C069,P009,1,2025-04-12
S00902,C744,P019,4,2025-06-19
S00903,C366,P005,2,2025-02-21
S00904,C292,P020,1,2025-04-10
S00905,C326,P016,4,2025-06-18
S00906,C632,P022,3,2025-12-22
S00907,C599,P005,5,2025-10-18
S00908,C374,P011,4,2025-03-28
S00909,C005,P011,2,2025-04-24
S00910,C730,P021,4,2025-05-22
S00911,C861,P012,2,2025-12-14
S00912,C751,P011,4,2025-08-25
S00913,C457,P012,3,2025-09-07
S00914,C565,P004,2,2025-11-27
S00915,C622,P003,3,2025-03-13
S00916,C913,P018,2,2025-05-15
S00917,C752,P021,1,2025-02-08
S00918,C914,P001,5,2025-11-20
S00919,C032,P019,5,2025-07-27
S00920,C788,P019,2,2025-01-19
S00921,C565,P009,5,2025-10-04
S00922,C484,P021,2,2025-07-07
S00923,C402,P008,5,2025-05-29
S00924,C138,P015,5,2025-09-19
S00925,C093,P013,3,2025-09-15
S00926,C011,P022,2,2025-11-11
S00927,C701,P006,5,2025-03-13
S00928,C457,P006,2,2025-10-17
S00929,C972,P019,2,2025-09-05
S00930,C962,P012,1,2025-04-23
S00931,C780,P016,2,2025-02-02
S00932,C271,P012,2,2025-01-22
S00933,C685,P007,5,2025-07-04
S00934,C398,P016,4,2025-01-24
S00935,C041,P021,3,2025-02-22
S00936,C721,P017,3,2025-05-15
S00937,C593,P018,5,2025-03-31
S00938,C386,P021,4,2025-07-07
S00939,C602,P021,1,2025-09-22
S00940,C258,P013,2,2025-09-22
S00941,C416,P012,3,2025-09-07
S00942,C812,P016,5,2025-01-04
S00943,C514,P005,4,2025-03-26
S00944,C236,P003,5,2025-11-26
S00945,C288,P007,2,2025-04-06
S00946,C162,P012,5,2025-03-02
S00947,C677,P008,4,2025-06-19
S00948,C738,P004,4,2025-12-12
S00949,C491,P016,2,2025-10-30
S00950,C166,P021,4,2025-01-12
S00951,C250,P002,2,2025-10-21
S00952,C607,P006,2,2025-11-19
S00953,C525,P002,5,2025-03-17
S00954,C058,P006,3,2025-04-03
S00955,C530,P013,5,2025-10-16
S00956,C653,P001,3,2025-02-13
S00957,C222,P015,5,2025-08-30
S00958,C889,P016,2,2025-04-23
S00959,C851,P014,5,2025-03-15
S00960,C814,P019,2,2025-11-16
S00961,C676,P017,3,2025-03-27
S00962,C742,P022,3,2025-08-21
S00963,C611,P019,1,2025-04-28
S00964,C388,P013,2,2025-02-25
S00965,C017,P007,5,2025-09-16
S00966,C701,P014,2,2025-11-07
S00967,C099,P006,4,2025-11-11
S00968,C615,P002,5,2025-09-15
S00969,C771,P004,1,2025-09-04
S00970,C676,P005,5,2025-10-04
S00971,C848,P001,4,2025-09-25
S00972,C431,P012,1,2025-12-24
S00973,C543,P014,2,2025-09-04
S00974,C809,P013,3,2025-10-29
S00975,C824,P001,5,2025-02-20
S00976,C436,P005,3,2025-09-02
S00977,C785,P008,1,2025-05-26
S00978,C613,P018,4,2025-05-12
S00979,C194,P001,1,2025-10-23
S00980,C536,P004,5,2025-01-04
S00981,C385,P021,2,2025-12-19
S00982,C824,P011,4,2025-07-05
S00983,C110,P005,4,2025-11-30
S00984,C600,P009,3,2025-10-02
S00985,C434,P019,3,2025-11-10
S00986,C283,P022,4,2025-04-15
S00987,C424,P018,5,2025-09-05
S00988,C184,P012,5,2025-10-12
S00989,C496,P009,3,2025-10-23
S00990,C353,P001,4,2025-03-12
S00991,C876,P022,1,2025-04-28
S00992,C458,P001,2,2025-02-21
S00993,C220,P017,4,2025-06-23
S00994,C821,P018,5,2025-12-23
S00995,C701,P001,1,2025-03-24
S00996,C399,P021,1,2025-02-16
S00997,C844,P005,4,2025-11-04
S00998,C446,P003,1,2025-05-15
S00999,C228,P012,1,2025-11-08
S01000,C039,P013,4,2025-11-11
S01001,C672,P017,3,2025-12-31
S01002,C987,P020,1,2025-03-31
S01003,C656,P016,4,2025-01-06
S01004,C207,P022,5,2025-05-27
S01005,C200,P002,5,2025-09-19
S01006,C529,P001,2,2025-11-11
S01007,C174,P022,1,2025-07-04
S01008,C245,P021,1,2025-03-22
S01009,C089,P009,4,2025-06-30
S01010,C686,P013,4,2025-10-28
S01011,C206,P017,1,2025-12-27
S01012,C071,P003,5,2025-05-26
S01013,C744,P018,5,2025-06-28
S01014,C356,P009,2,2025-11-07
S01015,C987,P007,4,2025-07-26
S01016,C589,P001,3,2025-03-31
S01017,C417,P017,1,2025-10-14
S01018,C075,P017,3,2025-06-24
S01019,C970,P004,5,2025-05-12
S01020,C898,P018,5,2025-05-09
S01021,C711,P015,4,2025-10-16
S01022,C496,P008,3,2025-08-23
S01023,C698,P015,5,2025-01-15
S01024,C494,P004,3,2025-02-04
S01025,C392,P021,2,2025-12-13
S01026,C719,P008,3,2025-07-31
S01027,C979,P012,5,2025-10-02
S01028,C010,P001,3,2025-05-08
S01029,C295,P003,4,2025-12-11
S01030,C767,P011,1,2025-10-11
S01031,C954,P006,4,2025-06-10
S01032,C363,P007,5,2025-05-18
S01033,C188,P022,2,2025-09-13
S01034,C755,P007,2,2025-05-04
S01035,C894,P009,2,2025-04-28
S01036,C208,P008,5,2025-07-02
S01037,C160,P004,1,2025-02-10
S01038,C693,P022,4,2025-11-11
S01039,C007,P018,1,2025-09-04
S01040,C381,P020,3,2025-09-10
S01041,C920,P019,3,2025-09-09
S01042,C188,P017,3,2025-07-23
S01043,C228,P019,2,2025-01-28
S01044,C539,P014,4,2025-10-04
S01045,C034,P017,3,2025-07-21
S01046,C882,P022,2,2025-08-23
S01047,C1000,P004,5,2025-08-24
S01048,C324,P001,1,2025-01-07
S01049,C691,P007,4,2025-10-25
S01050,C104,P011,3,2025-11-10
S01051,C883,P009,2,2025-10-08
S01052,C270,P008,3,2025-08-30
S01053,C982,P020,3,2025-07-07
S01054,C189,P016,4,2025-04-18
S01055,C430,P001,3,2025-07-06
S01056,C875,P013,3,2025-08-19
S01057,C185,P019,2,2025-10-22
S01058,C703,P008,1,2025-05-19
S01059,C824,P008,5,2025-08-10
S01060,C877,P013,2,2025-03-16
S01061,C820,P005,4,2025-01-05
S01062,C181,P014,4,2025-03-10
S01063,C915,P021,5,2025-10-01
S01064,C738,P011,4,2025-06-03
S01065,C257,P018,5,2025-01-25
S01066,C408,P004,2,2025-01-31
S01067,C221,P009,4,2025-11-19
S01068,C099,P015,3,2025-05-14
S01069,C370,P012,5,2025-10-13
S01070,C955,P009,3,2025-01-11
S01071,C422,P004,3,2025-12-14
S01072,C987,P020,2,2025-10-23
S01073,C590,P021,5,2025-03-31
S01074,C1001,P010,3,2025-06-16
S01075,C690,P017,4,2025-08-17
S01076,C911,P003,4,2025-11-11
S01077,C294,P015,2,2025-03-27
S01078,C656,P011,4,2025-11-20
S01079,C628,P019,4,2025-02-06
S01080,C082,P006,3,2025-04-27
S01081,C322,P011,3,2025-12-30
S01082,C274,P020,4,2025-05-19
S01083,C909,P015,3,2025-10-28
S01084,C534,P015,4,2025-03-27
S01085,C189,P001,2,2025-05-01
S01086,C678,P009,1,2025-04-18
S01087,C171,P013,1,2025-02-18
S01088,C066,P016,5,2025-01-28
S01089,C027,P013,5,2025-02-12
S01090,C107,P009,5,2025-03-21
S01091,C087,P021,4,2025-06-08
S01092,C235,P008,3,2025-08-15
S01093,C642,P005,2,2025-09-27
S01094,C859,P006,1,2025-01-18
S01095,C680,P012,3,2025-09-01
S01096,C479,P018,3,2025-10-08
S01097,C456,P005,5,2025-04-01
S01098,C606,P020,4,2025-11-20
S01099,C767,P021,5,2025-08-11
S01100,C537,P021,5,2025-06-08
S01101,C931,P012,4,2025-10-04
S01102,C233,P003,4,2025-06-07
S01103,C375,P014,3,2025-03-21
S01104,C311,P001,1,2025-09-25
S01105,C835,P005,3,2025-05-27
S01106,C481,P018,1,2025-12-19
S01107,C945,P016,4,2025-06-03
S01108,C010,P014,3,2025-11-02
S01109,C237,P001,5,2025-07-11
S01110,C194,P014,5,2025-08-12
S01111,C405,P008,2,2025-11-27
S01112,C400,P013,2,2025-05-15
S01113,C082,P014,2,2025-09-22
S01114,C783,P020,3,2025-05-26
S01115,C665,P018,3,2025-07-31
S01116,C193,P003,2,2025-03-11
S01117,C297,P004,4,2025-11-13
S01118,C464,P009,5,2025-09-09
S01119,C193,P011,1,2025-03-19
S01120,C051,P018,1,2025-04-06
S01121,C996,P004,3,2025-05-18
S01122,C129,P001,4,2025-01-05
S01123,C239,P003,2,2025-01-08
S01124,C506,P007,3,2025-08-04
S01125,C320,P016,3,2025-08-26
S01126,C714,P002,3,2025-02-11
S01127,C864,P005,1,2025-05-17
S01128,C795,P013,1,2025-10-06
S01129,C482,P006,2,2025-05-09
S01130,C837,P013,1,2025-03-04
S01131,C998,P001,2,2025-07-17
S01132,C790,P015,2,2025-01-18
S01133,C204,P015,1,2025-09-24
S01134,C682,P007,4,2025-07-19
S01135,C698,P010,3,2025-03-23
S01136,C645,P002,5,2025-09-24
S01137,C126,P009,4,2025-11-23
S01138,C306,P007,3,2025-01-27
S01139,C885,P022,2,2025-02-27
S01140,C242,P021,4,2025-06-16
S01141,C016,P006,3,2025-10-27
S01142,C123,P013,2,2025-01-05
S01143,C993,P002,5,2025-12-20
S01144,C487,P001,5,2025-03-21
S01145,C381,P003,2,2025-03-22
S01146,C512,P003,5,2025-06-23
S01147,C954,P021,1,2025-01-31
S01148,C365,P021,2,2025-12-26
S01149,C550,P004,2,2025-09-07
S01150,C239,P011,5,2025-11-27
S01151,C775,P012,4,2025-04-09
S01152,C022,P001,4,2025-07-03
S01153,C742,P005,3,2025-01-21
S01154,C497,P001,4,2025-10-14
S01155,C302,P018,4,2025-04-08
S01156,C581,P006,5,2025-06-28
S01157,C332,P015,3,2025-11-03
S01158,C937,P018,2,2025-02-05
S01159,C544,P005,4,2025-06-01
S01160,C840,P009,5,2025-07-07
S01161,C465,P001,5,2025-07-14
S01162,C752,P006,1,2025-11-14
S01163,C878,P012,5,2025-05-03
S01164,C329,P003,5,2025-07-18
S01165,C195,P017,4,2025-10-10
S01166,C158,P020,3,2025-06-15
S01167,C420,P021,3,2025-02-26
S01168,C099,P017,1,2025-01-23
S01169,C856,P005,2,2025-01-17
S01170,C207,P004,4,2025-04-09
S01171,C102,P002,5,2025-11-25
S01172,C857,P013,4,2025-09-27
S01173,C639,P001,5,2025-05-12
S01174,C051,P012,2,2025-11-07
S01175,C736,P003,1,2025-04-17
S01176,C672,P016,1,2025-08-28
S01177,C821,P021,1,2025-07-04
S01178,C572,P014,3,2025-12-29
S01179,C060,P020,3,2025-09-28
S01180,C042,P003,3,2025-02-09
S01181,C968,P007,5,2025-02-19
S01182,C104,P008,5,2025-07-17
S01183,C195,P007,5,2025-12-03
S01184,C255,P019,2,2025-10-13
S01185,C768,P018,4,2025-02-24
S01186,C785,P021,5,2025-07-03
S01187,C691,P015,4,2025-02-23
S01188,C171,P006,5,2025-07-25
S01189,C517,P011,2,2025-10-01
S01190,C615,P015,3,2025-06-11
S01191,C564,P011,3,2025-07-31
S01192,C783,P021,4,2025-06-15
S01193,C624,P008,5,2025-10-07
S01194,C220,P013,5,2025-05-11
S01195,C369,P015,4,2025-07-23
S01196,C001,P002,3,2025-11-02
S01197,C017,P017,2,2025-06-04
S01198,C007,P010,2,2025-04-20
S01199,C877,P011,1,2025-12-20
S01200,C843,P009,5,2025-09-19
S01201,C570,P019,5,2025-03-21
S01202,C097,P002,4,2025-07-02
S01203,C160,P005,3,2025-07-07
S01204,C911,P019,2,2025-04-30
S01205,C263,P010,1,2025-10-20
S01206,C410,P019,2,2025-02-09
S01207,C741,P011,4,2025-03-30
S01208,C500,P001,5,2025-02-18
S01209,C610,P021,3,2025-01-20
S01210,C749,P019,4,2025-02-10
S01211,C799,P002,3,2025-06-28
S01212,C901,P014,4,2025-03-03
S01213,C891,P008,5,2025-01-06
S01214,C650,P021,4,2025-01-28
S01215,C313,P017,1,2025-06-13
S01216,C553,P019,2,2025-06-17
S01217,C515,P001,2,2025-03-20
S01218,C052,P022,4,2025-08-17
S01219,C771,P020,5,2025-09-16
S01220,C093,P008,4,2025-05-29
S01221,C806,P013,2,2025-03-09
S01222,C345,P003,4,2025-10-20
S01223,C764,P002,5,2025-07-24
S01224,C269,P003,4,2025-09-14
S01225,C445,P001,2,2025-03-11
S01226,C493,P018,2,2025-09-07
S01227,C405,P021,5,2025-04-11
S01228,C575,P020,5,2025-05-07
S01229,C249,P003,3,2025-08-09
S01230,C332,P022,5,2025-02-15
S01231,C116,P022,4,2025-08-05
S01232,C375,P012,2,2025-06-14
S01233,C353,P020,1,2025-06-06
S01234,C174,P012,5,2025-08-15
S01235,C639,P005,4,2025-01-23
S01236,C947,P008,2,2025-12-17
S01237,C383,P005,1,2025-02-27
S01238,C758,P002,2,2025-11-14
S01239,C949,P005,3,2025-01-08
S01240,C352,P001,1,2025-06-06
S01241,C461,P016,1,2025-06-19
S01242,C215,P018,2,2025-04-15
S01243,C560,P017,3,2025-10-08
S01244,C495,P020,2,2025-12-22
S01245,C716,P022,1,2025-07-12
S01246,C597,P022,5,2025-01-23
S01247,C262,P006,1,2025-05-26
S01248,C206,P001,5,2025-05-19
S01249,C055,P015,1,2025-02-04
S01250,C398,P022,3,2025-12-06
S01251,C873,P022,3,2025-02-25
S01252,C020,P010,4,2025-04-29
S01253,C1002,P013,5,2025-12-30
S01254,C102,P011,4,2025-11-02
S01255,C545,P003,2,2025-04-12
S01256,C513,P015,5,2025-12-31
S01257,C023,P002,2,2025-09-29
S01258,C313,P011,4,2025-07-21
S01259,C763,P006,1,2025-06-27
S01260,C701,P012,3,2025-11-17
S01261,C310,P008,5,2025-05-22
S01262,C832,P002,3,2025-07-18
S01263,C912,P001,5,2025-05-24
S01264,C231,P005,3,2025-07-21
S01265,C673,P005,1,2025-07-15
S01266,C534,P022,5,2025-11-17
S01267,C703,P008,4,2025-05-04
S01268,C587,P005,4,2025-06-09
S01269,C932,P020,3,2025-08-18
S01270,C556,P005,2,2025-12-01
S01271,C142,P019,5,2025-12-17
S01272,C820,P007,2,2025-06-08
S01273,C706,P001,5,2025-03-11
S01274,C441,P005,5,2025-03-22
S01275,C326,P003,5,2025-09-30
S01276,C972,P004,2,2025-06-12
S01277,C860,P005,1,2025-06-13
S01278,C902,P014,4,2025-06-05
S01279,C454,P021,3,2025-03-19
S01280,C798,P007,1,2025-03-09
S01281,C190,P001,5,2025-11-12
S01282,C274,P020,5,2025-11-10
S01283,C237,P020,2,2025-04-29
S01284,C704,P001,3,2025-02-10
S01285,C705,P016,2,2025-09-15
S01286,C867,P020,4,2025-12-31
S01287,C666,P012,2,2025-07-18
S01288,C504,P016,2,2025-03-25
S01289,C198,P008,1,2025-07-29
S01290,C783,P001,3,2025-07-31
S01291,C228,P022,2,2025-04-15
S01292,C068,P006,4,2025-11-12
S01293,C502,P001,3,2025-08-23
S01294,C909,P008,4,2025-07-27
S01295,C795,P002,5,2025-07-14
S01296,C738,P011,4,2025-11-10
S01297,C962,P019,5,2025-10-02
S01298,C538,P021,1,2025-09-24
S01299,C112,P015,4,2025-01-22
S01300,C899,P008,5,2025-10-03
S01301,C406,P002,5,2025-07-18
S01302,C529,P021,1,2025-04-08
S01303,C299,P015,4,2025-06-05
S01304,C793,P010,4,2025-03-27
S01305,C433,P010,5,2025-01-28
S01306,C707,P017,2,2025-08-26
S01307,C850,P021,4,2025-02-16
S01308,C740,P017,1,2025-04-03
S01309,C798,P019,5,2025-03-11
S01310,C403,P014,3,2025-08-19
S01311,C026,P006,4,2025-10-30
S01312,C919,P001,2,2025-08-21
S01313,C093,P009,3,2025-12-21
S01314,C665,P001,2,2025-03-05
S01315,C094,P004,4,2025-11-21
S01316,C372,P003,5,2025-12-29
S01317,C394,P017,5,2025-03-23
S01318,C388,P018,4,2025-01-23
S01319,C787,P006,3,2025-10-17
S01320,C893,P022,2,2025-03-25
S01321,C890,P005,2,2025-12-31
S01322,C053,P014,3,2025-06-08
S01323,C748,P015,3,2025-11-17
S01324,C186,P004,2,2025-04-14
S01325,C004,P020,3,2025-01-07
S01326,C470,P016,4,2025-10-06
S01327,C827,P001,5,2025-09-10
S01328,C244,P007,5,2025-12-04
S01329,C488,P015,4,2025-08-15
S01330,C082,P020,5,2025-01-04
S01331,C251,P018,3,2025-11-14
S01332,C644,P018,2,2025-01-26
S01333,C190,P005,1,2025-12-01
S01334,C358,P002,2,2025-01-17
S01335,C684,P019,5,2025-06-02
S01336,C340,P003,1,2025-02-25
S01337,C427,P006,2,2025-12-11
S01338,C292,P020,5,2025-10-21
S01339,C807,P018,2,2025-08-22
S01340,C768,P019,3,2025-01-19
S01341,C096,P010,3,2025-07-08
S01342,C920,P013,1,2025-08-07
S01343,C864,P018,1,2025-05-30
S01344,C483,P005,1,2025-12-22
S01345,C881,P009,3,2025-09-27
S01346,C424,P017,2,2025-12-23
S01347,C215,P020,1,2025-02-25
S01348,C586,P021,5,2025-02-14
S01349,C496,P001,5,2025-12-28
S01350,C295,P014,5,2025-06-12
S01351,C266,P017,5,2025-11-16
S01352,C363,P005,5,2025-10-16
S01353,C509,P017,4,2025-09-10
S01354,C828,P006,5,2025-04-30
S01355,C726,P010,2,2025-01-01
S01356,C122,P001,4,2025-11-17
S01357,C816,P004,2,2025-11-12
S01358,C425,P014,1,2025-06-20
S01359,C359,P018,2,2025-01-06
S01360,C656,P007,3,2025-05-11
S01361,C810,P003,3,2025-06-03
S01362,C519,P018,3,2025-01-04
S01363,C117,P022,3,2025-06-24
S01364,C406,P019,5,2025-01-15
S01365,C853,P006,2,2025-06-19
S01366,C854,P011,4,2025-08-31
S01367,C817,P002,2,2025-09-04
S01368,C160,P021,4,2025-10-02
S01369,C918,P011,4,2025-07-31
S01370,C951,P002,5,2025-06-03
S01371,C579,P022,3,2025-10-12
S01372,C549,P001,2,2025-10-23
S01373,C702,P011,3,2025-02-03
S01374,C993,P005,3,2025-01-16
S01375,C348,P013,5,2025-03-26
S01376,C585,P020,4,2025-04-06
S01377,C610,P004,3,2025-12-28
S01378,C879,P011,1,2025-05-20
S01379,C424,P003,4,2025-05-02
S01380,C381,P015,3,2025-04-21
S01381,C538,P010,2,2025-02-27
S01382,C384,P002,2,2025-02-17
S01383,C455,P017,1,2025-09-05
S01384,C927,P017,2,2025-04-08
S01385,C349,P016,5,2025-06-08
S01386,C795,P011,2,2025-02-20
S01387,C842,P017,2,2025-04-16
S01388,C742,P002,4,2025-07-18
S01389,C731,P017,1,2025-01-03
S01390,C319,P002,5,2025-02-14
S01391,C342,P015,1,2025-02-22
S01392,C534,P022,3,2025-01-12
S01393,C592,P010,2,2025-06-14
S01394,C206,P007,3,2025-05-22
S01395,C546,P011,4,2025-12-10
S01396,C121,P009,2,2025-03-22
S01397,C281,P004,1,2025-11-15
S01398,C574,P017,1,2025-04-16
S01399,C556,P012,5,2025-06-13
S01400,C278,P005,3,2025-10-21
S01401,C251,P006,1,2025-06-09
S01402,C628,P011,5,2025-08-16
S01403,C052,P005,1,2025-08-30
S01404,C925,P022,1,2025-02-24
S01405,C393,P002,1,2025-08-07
S01406,C402,P006,5,2025-10-31
S01407,C645,P001,4,2025-11-12
S01408,C365,P010,3,2025-04-12
S01409,C731,P022,5,2025-02-10
S01410,C998,P015,5,2025-03-09
S01411,C096,P001,4,2025-02-19
S01412,C467,P010,4,2025-08-29
S01413,C238,P008,2,2025-11-12
S01414,C265,P012,4,2025-04-04
S01415,C717,P022,3,2025-06-16
S01416,C465,P016,1,2025-02-03
S01417,C487,P004,3,2025-09-03
S01418,C473,P006,3,2025-06-28
S01419,C619,P019,2,2025-09-18
S01420,C106,P013,1,2025-06-16
S01421,C570,P021,1,2025-06-04
S01422,C546,P015,4,2025-10-30
S01423,C424,P008,5,2025-05-05
S01424,C562,P006,4,2025-07-16
S01425,C068,P011,2,2025-12-22
S01426,C606,P014,4,2025-10-18
S01427,C807,P011,5,2025-12-22
S01428,C242,P006,1,2025-12-31
S01429,C588,P016,1,2025-10-31
S01430,C611,P015,3,2025-10-12
S01431,C100,P015,2,2025-06-07
S01432,C979,P013,1,2025-11-03
S01433,C112,P022,5,2025-07-14
S01434,C336,P016,1,2025-02-16
S01435,C223,P005,5,2025-11-22
S01436,C830,P001,2,2025-12-05
S01437,C153,P015,5,2025-05-30
S01438,C400,P020,5,2025-08-17
S01439,C201,P007,3,2025-06-03
S01440,C584,P022,3,2025-08-11
S01441,C736,P012,1,2025-10-26
S01442,C009,P020,5,2025-07-26
S01443,C868,P005,3,2025-02-01
S01444,C379,P018,1,2025-01-01
S01445,C721,P018,3,2025-02-26
S01446,C882,P010,1,2025-05-01
S01447,C443,P001,5,2025-07-21
S01448,C641,P011,4,2025-07-27
S01449,C391,P014,5,2025-04-19
S01450,C679,P006,4,2025-03-13
S01451,C193,P018,4,2025-07-04
S01452,C861,P014,2,2025-05-28
S01453,C894,P022,2,2025-03-10
S01454,C012,P003,1,2025-03-15
S01455,C739,P016,4,2025-03-11
S01456,C087,P005,4,2025-08-22
S01457,C916,P001,5,2025-08-06
S01458,C639,P006,4,2025-09-18
S01459,C435,P018,4,2025-07-16
S01460,C364,P008,2,2025-08-06
S01461,C620,P001,5,2025-09-13
S01462,C868,P008,5,2025-05-18
S01463,C421,P018,5,2025-07-07
S01464,C035,P002,5,2025-09-05
S01465,C722,P012,1,2025-10-25
S01466,C494,P001,1,2025-03-14
S01467,C748,P017,3,2025-08-27
S01468,C530,P003,5,2025-11-09
S01469,C091,P008,4,2025-11-19
